"DOI","title","code","short","dldate","country","institution","IP"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2022-07-18",,,"217.42.119.246"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2022-08-06",,,"79.76.7.197"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2023-02-08",,,"185.120.2.127"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2024-05-15",CM,academic,"154.72.153.41"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2024-06-02",GB,irimo,"82.30.32.70"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2024-11-06",GB,"","103.233.171.39"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2024-11-29",GB,NTU Academic,"103.24.77.51"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2025-02-10",DK,SEGES Innovation P/S,"83.91.81.199"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2025-04-14",GB,Microsoft,"46.112.116.60"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2025-07-21",GB,University of Oxford,"86.153.193.152"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2025-07-21",GB,University of Oxford,"86.153.193.152"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2025-12-20",GB,University College London,"103.235.17.17"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2026-01-04",TR,"","104.28.212.150"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2026-01-04",TR,"","104.28.212.150"
"10.23637/OARES30YrMeans7100",Rothamsted 30-year mean meteorological data 1971-2000,RMS,R30YrMeans7100,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2021-06-23",,,Not Available
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2021-07-16",,,"86.31.148.91"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2021-11-16",,,"131.111.5.182"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2022-01-20",,,"95.45.154.53"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2022-02-25",,,"90.221.219.4"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2022-03-23",,,"217.43.200.162"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2022-07-14",,,"81.153.13.83"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2022-11-01",,,"129.11.87.100"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2023-01-13",,,"92.233.215.67"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2023-02-16",GB,Rothamsted,"92.233.215.67"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2023-02-16",GB,value=,"92.233.215.67"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2023-02-16",GB,value=,"92.233.215.67"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2023-02-16",GB,value=,"92.233.215.67"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2023-02-16",GB,value=,"92.233.215.67"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2023-02-16",GB,value=,"92.233.215.67"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2023-02-23",GB,Rothamsted,"149.155.21.19"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2024-02-14",GB,Imperial College London (Academic),"90.221.224.9"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2024-04-06",FR,INRAE (academic),"2.9.184.30"
"10.23637/rms-RMAAtemp-02",Annual Mean Air Temperature at Rothamsted 1878-2019,RMS,RMAAtemp,"2025-10-11",US,Self (retired),"104.28.124.74"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2023-03-15",GB,BSBI & BBS Joint Herts Flora recorder ,"88.109.89.57"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2023-03-26",GB,University of Tasmania (School),"140.253.155.253"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2023-04-23",IL,Rivulis (Industry),"213.137.72.2"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2023-04-29",GB,The Open University,"194.61.223.68"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2023-05-02",GB,Rothamsted Research,"149.155.19.17"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2023-05-13",GB,NTU (Academic),"85.255.236.128"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2023-06-01",GB,University of Hertfordshire,"217.44.50.10"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2023-06-06",GB,Joint County Flora Recorder BSBI & BBS/ Herts and Middlesex WIldlife Trust,"88.109.77.17"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2023-08-03",GB,Open University - University,"86.145.119.216"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2023-08-18",DE,"Martin Luther University Halle-Wittenberg, Germany","141.48.34.47"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2023-08-29",GB,"","149.155.20.141"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2023-09-11",US,Microsoft,"49.36.19.240"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2023-10-26",FR,"Ecole Centrale de Lyon, french school of engineering","156.18.112.120"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2024-01-07",GB,"","176.160.251.80"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2024-01-07",GB,"","176.160.251.80"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2024-03-14",CA,Retired scientist and former LARS PhD student ,"206.116.157.70"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2024-05-15",CM,academic,"154.72.153.41"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2024-06-14",US,Academic,"152.7.224.52"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2024-06-24",GB,"","86.156.156.153"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2024-06-25",US,Academic,"71.69.166.88"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2024-08-02",DE,Xarvio,"137.83.227.250"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2024-10-16",GB,Rothamsted research,"149.155.21.102"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2024-11-07",GB,"","143.234.109.62"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-01-08",GB,UKCEH (research institute),"212.219.37.133"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-01-10",GB,"","149.155.21.246"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-02-28",IE,Teagasc,"86.40.164.199"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-04-11",LV,retired BSc. ,"80.89.75.109"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-04-29",GB,Personal,"176.24.10.56"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-05-21",GB,Personal,"176.24.10.56"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-05-21",GB,Personal,"176.24.10.56"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-06-09",PH,Muntinlupa National High School  (Academic) ,"136.158.27.85"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-06-26",GB,"","217.43.69.183"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-07-01",GB,none,"86.23.218.18"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-07-04",FR,"INRAE, academic","147.99.15.224"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-07-13",GB,Private,"86.160.9.115"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-07-16",GB,The University of Sheffield,"143.167.254.175"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-08-05",CN,Institute of farmland irrigation of CAAS,"125.45.165.16"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-08-16",GB,None - Retired,"86.26.148.213"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-09-09",GB,"","217.42.67.46"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-09-10",GB,UEA,"193.62.92.48"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-09-13",GB,RRes,"194.80.134.138"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-09-13",GB,Hackacton,"194.80.134.138"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-09-14",GB,"","194.80.134.138"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-09-16",GB,"","149.155.30.152"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-10-01",GB,"","81.174.166.166"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-10-01",GB,"","86.16.19.101"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-10-11",US,Self (retired),"104.28.124.74"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-10-25",GB,UEA,"193.62.92.48"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-11-30",US,Colgate University,"137.220.106.2"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-12-03",GB,University College London,"31.205.105.248"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-12-05",GB,University College London,"193.61.17.248"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-12-20",GB,University College London,"103.235.17.17"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-12-20",GB,University College London,"103.235.17.17"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2025-12-20",GB,University College London,"103.235.17.17"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rms-RMAAtemp-03",Annual Mean Air Temperature at Rothamsted 1878-2023 ,RMS,RMAAtemp,"2026-01-06",GB,Research,"86.169.76.224"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2021-07-09",,,"147.188.171.147"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2021-08-10",,,"92.195.90.153"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2021-12-10",,,"94.177.118.112"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2022-03-23",,,"217.43.200.162"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2022-03-27",,,"144.173.23.250"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2022-04-03",,,"89.145.219.82"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2022-04-28",,,"158.125.228.29"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2022-07-18",,,"130.225.26.34"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2023-04-11",IE,Teagasc,"109.76.178.209"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2024-03-11",GB,"","192.16.204.74"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2025-02-23",GB,"","142.190.60.211"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2025-07-16",US,University of Florida,"134.219.227.41"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2026-01-04",TR,"","104.28.212.150"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2026-01-04",TR,"","104.28.212.150"
"10.23637/OARES30YrMeans8180",Rothamsted 30-year mean meteorological data 1981-2010,RMS,R30YrMeans8110,"2026-01-04",TR,"","104.28.212.150"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2021-06-25",,, 84.65.231.38
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2021-08-11",,,"109.157.181.224"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2021-08-22",,,"82.21.3.24"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2021-10-12",,,"184.146.155.202"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2021-11-13",,,"77.103.236.165"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2022-03-10",,,"2.28.244.162"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2022-03-27",,,"144.173.23.250"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2022-05-26",,,"109.249.187.91"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2022-07-14",,,"81.153.13.83"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2022-11-01",,,"129.11.87.100"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2022-12-15",,,"149.155.21.223"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-01-18",,,"31.51.61.83"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-02-08",,,"149.155.21.19"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-02-08",,,"68.59.42.93"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-02-10",,,"185.69.144.83"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-02-14",,,"92.233.215.67"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-02-15",GB,Rothamsted,"192.76.8.77"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-04-11",GB,Lancaster University,"148.88.247.97"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-04-11",IE,Teagasc,"109.76.178.209"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-04-23",IL,Rivulis (Industry),"213.137.72.2"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-04-29",GB,The Open University,"194.61.223.68"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-04-29",GB,The Open University,"194.61.223.68"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-05-27",GB,"","81.141.101.172"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-05-30",GB,University of Hertfordshire,"147.197.44.188"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-06-27",GB,Open University,"94.119.64.50"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-06-27",GB,Open University,"94.119.64.3"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-08-03",GB,Open University - University,"86.145.119.216"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-08-15",GB,Rothamsted Research,"149.155.20.141"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-09-11",US,Microsoft,"49.36.19.240"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-10-12",GB,"","156.18.113.132"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-12-04",GB,"","149.155.24.113"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-12-19",GB,"","37.244.102.36"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2023-12-19",GB,"","37.244.102.36"
"10.23637/RMMRAIN5318",Total Monthly Rainfall at Rothamsted March 1853 - July 2018 ,RMS,RMMRAINS5318,"2024-03-10",GB,"","192.16.204.74"
